departamento_nombre,localidad_censal_nombre,municipio_nombre,provincia_nombre
Marcos Juárez         ,Isla Verde            ,Isla Verde            ,Córdoba     
Marcos Juárez         ,Leones                ,Leones                ,Córdoba     
Marcos Juárez         ,Los Surgentes         ,Los Surgentes         ,Córdoba     
Marcos Juárez         ,Marcos Juárez         ,Marcos Juárez         ,Córdoba     
Marcos Juárez         ,Monte Buey            ,Monte Buey            ,Córdoba     
Marcos Juárez         ,Saira                 ,Saira                 ,Córdoba     
Marcos Juárez         ,Saladillo             ,Saladillo             ,Córdoba     
Marcos Juárez         ,Villa Elisa           ,                      ,Córdoba     
Minas                 ,                      ,El Chacho             ,Córdoba     
Minas                 ,                      ,Guasapampa            ,Córdoba     
Minas                 ,                      ,                      ,Córdoba     
Minas                 ,                      ,                      ,Córdoba     
Minas                 ,                      ,Guasapampa            ,Córdoba     
Minas                 ,                      ,                      ,Córdoba     
Minas                 ,                      ,Estancia de Guadalupe ,Córdoba     
Minas                 ,                      ,Guasapampa            ,Córdoba     
Minas                 ,                      ,San Carlos Minas      ,Córdoba     
Minas                 ,                      ,                      ,Córdoba     
Minas                 ,                      ,San Carlos Minas      ,Córdoba     
Minas                 ,                      ,San Carlos Minas      ,Córdoba     
Minas                 ,                      ,Estancia de Guadalupe ,Córdoba     
Minas                 ,                      ,                      ,Córdoba     
Minas                 ,                      ,El Chacho             ,Córdoba     
Minas                 ,                      ,                      ,Córdoba     
Minas                 ,                      ,Ciénaga del Coro      ,Córdoba     
Minas                 ,                      ,Tosno                 ,Córdoba     
Minas                 ,                      ,Ciénaga del Coro      ,Córdoba     
Minas                 ,                      ,Estancia de Guadalupe ,Córdoba     
Minas                 ,                      ,San Carlos Minas      ,Córdoba     
Minas                 ,                      ,Ciénaga del Coro      ,Córdoba     
Minas                 ,                      ,Estancia de Guadalupe ,Córdoba     
Minas                 ,Ciénaga del Coro      ,Ciénaga del Coro      ,Córdoba     
Minas                 ,El Chacho             ,El Chacho             ,Córdoba     
Minas                 ,Estancia de Guadalupe ,Estancia de Guadalupe ,Córdoba     
Minas                 ,Guasapampa            ,Guasapampa            ,Córdoba     
Minas                 ,La Playa              ,La Playa              ,Córdoba     
Minas                 ,San Carlos Minas      ,San Carlos Minas      ,Córdoba     
Minas                 ,Talaini               ,Talaini               ,Córdoba     
Minas                 ,Tosno                 ,Tosno                 ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,San Gerónimo          ,Córdoba     
Pocho                 ,                      ,Salsacate             ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,Las Palmas            ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,Tala Cañada           ,Córdoba     
Pocho                 ,                      ,                      ,Córdoba     
Pocho                 ,                      ,Tala Cañada           ,Córdoba     
Pocho                 ,                      ,Salsacate             ,Córdoba     
Pocho                 ,Chancani              ,Chancaní              ,Córdoba     
Pocho                 ,Las Palmas            ,                      ,Córdoba     
Pocho                 ,Los Talares           ,Tala Cañada           ,Córdoba     
Pocho                 ,Salsacate             ,Salsacate             ,Córdoba     
Pocho                 ,San Gerónimo          ,San Gerónimo          ,Córdoba     
Pocho                 ,Tala Cañada           ,Tala Cañada           ,Córdoba     
Pocho                 ,Taninga               ,Salsacate             ,Córdoba     
Pocho                 ,Villa de Pocho        ,Villa de Pocho        ,Córdoba     
Presidente Roque Sáenz,                      ,                      ,Córdoba     
Presidente Roque Sáenz,                      ,                      ,Córdoba     
Presidente Roque Sáenz,                      ,                      ,Córdoba     
Presidente Roque Sáenz,                      ,                      ,Córdoba     
Presidente Roque Sáenz,                      ,                      ,Córdoba     
