departamento_nombre,localidad_censal_nombre,municipio_nombre,provincia_nombre
General San Mar,Pasco                 ,Pasco          ,Córdoba     
General San Mar,Sanabria              ,Ausonia        ,Córdoba     
General San Mar,Silvio Pellico        ,Silvio Pellico ,Córdoba     
General San Mar,Ticino                ,Ticino         ,Córdoba     
General San Mar,Tío Pujio             ,Tío Pujio      ,Córdoba     
General San Mar,Villa Albertina       ,Villa María    ,Córdoba     
General San Mar,Villa María           ,Villa María    ,Córdoba     
General San Mar,Villa Nueva           ,Villa Nueva    ,Córdoba     
General San Mar,Villa Oeste           ,Villa Nueva    ,Córdoba     
Ischilín       ,Avellaneda            ,Avellaneda     ,Córdoba     
Ischilín       ,Cañada de Río Pinto   ,Cañada de Río P,Córdoba     
Ischilín       ,Chuña                 ,Chuña          ,Córdoba     
Ischilín       ,Copacabana            ,               ,Córdoba     
Ischilín       ,Deán Funes            ,Deán Funes     ,Córdoba     
Ischilín       ,Esquina del Alambre   ,Olivares de San,Córdoba     
Ischilín       ,Los Pozos             ,Los Pozos      ,Córdoba     
Ischilín       ,Olivares de San Nicolá,Olivares de San,Córdoba     
Ischilín       ,Quilino               ,Quilino        ,Córdoba     
Ischilín       ,San Pedro de Toyos    ,               ,Córdoba     
Ischilín       ,Villa Gutiérrez       ,               ,Córdoba     
Ischilín       ,Villa Quilino         ,Quilino        ,Córdoba     
Juárez Celman  ,Alejandro Roca        ,Alejandro Roca ,Córdoba     
Juárez Celman  ,Assunta               ,Assunta        ,Córdoba     
Juárez Celman  ,Bengolea              ,Bengolea       ,Córdoba     
Juárez Celman  ,Carnerillo            ,Carnerillo     ,Córdoba     
Juárez Celman  ,Charras               ,Charras        ,Córdoba     
Juárez Celman  ,El Rastreador         ,El Rastreador  ,Córdoba     
Juárez Celman  ,General Cabrera       ,General Cabrera,Córdoba     
Juárez Celman  ,General Deheza        ,General Deheza ,Córdoba     
Juárez Celman  ,Huanchillas           ,Huanchilla     ,Córdoba     
Juárez Celman  ,La Carlota            ,La Carlota     ,Córdoba     
Juárez Celman  ,Los Cisnes            ,Los Cisnes     ,Córdoba     
Juárez Celman  ,Olaeta                ,Olaeta         ,Córdoba     
Juárez Celman  ,Pacheco de Melo       ,Pacheco de Melo,Córdoba     
Juárez Celman  ,Paso del Durazno      ,Paso del Durazn,Córdoba     
Juárez Celman  ,Santa Eufemia         ,Santa Eufemia  ,Córdoba     
Juárez Celman  ,Ucacha                ,Ucacha         ,Córdoba     
Juárez Celman  ,Villa Reducción       ,Reducción      ,Córdoba     
Marcos Juárez  ,Alejo Ledesma         ,Alejo Ledesma  ,Córdoba     
Marcos Juárez  ,Arias                 ,Arias          ,Córdoba     
Marcos Juárez  ,Camilo Aldao          ,Camilo Aldao   ,Córdoba     
Marcos Juárez  ,Capitán General Bernar,Capitán General,Córdoba     
Marcos Juárez  ,Cavanagh              ,Cavanagh       ,Córdoba     
Marcos Juárez  ,Colonia Barge         ,Colonia Barge  ,Córdoba     
Marcos Juárez  ,Colonia Italiana      ,Colonia Italian,Córdoba     
Marcos Juárez  ,Colonia Veinticinco   ,               ,Córdoba     
Marcos Juárez  ,Corral de Bustos      ,Corral de Busto,Córdoba     
Marcos Juárez  ,Cruz Alta             ,Cruz Alta      ,Córdoba     
Marcos Juárez  ,General Baldissera    ,General Baldiss,Córdoba     
Marcos Juárez  ,General Roca          ,General Roca   ,Córdoba     
Marcos Juárez  ,Guatimozín            ,Guatimozín     ,Córdoba     
Marcos Juárez  ,Inriville             ,Inriville      ,Córdoba     
Marcos Juárez  ,Isla Verde            ,Isla Verde     ,Córdoba     
Marcos Juárez  ,Leones                ,Leones         ,Córdoba     
Marcos Juárez  ,Los Surgentes         ,Los Surgentes  ,Córdoba     
Marcos Juárez  ,Marcos Juárez         ,Marcos Juárez  ,Córdoba     
Marcos Juárez  ,Monte Buey            ,Monte Buey     ,Córdoba     
Marcos Juárez  ,Saira                 ,Saira          ,Córdoba     
Marcos Juárez  ,Saladillo             ,Saladillo      ,Córdoba     
Marcos Juárez  ,Villa Elisa           ,               ,Córdoba     
Minas          ,Ciénaga del Coro      ,Ciénaga del Cor,Córdoba     
Minas          ,El Chacho             ,El Chacho      ,Córdoba     
Minas          ,Estancia de Guadalupe ,Estancia de Gua,Córdoba     
Minas          ,Guasapampa            ,Guasapampa     ,Córdoba     
Minas          ,La Playa              ,La Playa       ,Córdoba     
Minas          ,San Carlos Minas      ,San Carlos Mina,Córdoba     
Minas          ,Talaini               ,Talaini        ,Córdoba     
Minas          ,Tosno                 ,Tosno          ,Córdoba     
Pocho          ,Chancani              ,Chancaní       ,Córdoba     
Pocho          ,Las Palmas            ,               ,Córdoba     
Pocho          ,Los Talares           ,Tala Cañada    ,Córdoba     
Pocho          ,Salsacate             ,Salsacate      ,Córdoba     
Pocho          ,San Gerónimo          ,San Gerónimo   ,Córdoba     
Pocho          ,Tala Cañada           ,Tala Cañada    ,Córdoba     
Pocho          ,Taninga               ,Salsacate      ,Córdoba     
Pocho          ,Villa de Pocho        ,Villa de Pocho ,Córdoba     
Presidente Roqu,General Levalle       ,General Levalle,Córdoba     
Presidente Roqu,La Cesira             ,La Cesira      ,Córdoba     
Presidente Roqu,Laboulaye             ,Laboulaye      ,Córdoba     
Presidente Roqu,Leguizamón            ,Leguizamón     ,Córdoba     
Presidente Roqu,Melo                  ,Melo           ,Córdoba     
Presidente Roqu,Río Bamba             ,Río Bamba      ,Córdoba     
Presidente Roqu,Rosales               ,Rosales        ,Córdoba     
Presidente Roqu,San Joaquín           ,San Joaquín    ,Córdoba     
Presidente Roqu,Serrano               ,Serrano        ,Córdoba     
Presidente Roqu,Villa Rossi           ,Villa Rossi    ,Córdoba     
Punilla        ,Barrio Santa Isabel   ,Capilla del Mon,Córdoba     
Punilla        ,Bialet Massé          ,Bialet Massé   ,Córdoba     
Punilla        ,Bialet Massé          ,Bialet Massé   ,Córdoba     
Punilla        ,Bialet Massé          ,Bialet Massé   ,Córdoba     
Punilla        ,Cabalango             ,Cabalango      ,Córdoba     
Punilla        ,Capilla del Monte     ,Capilla del Mon,Córdoba     
Punilla        ,Casa Grande           ,Casa Grande    ,Córdoba     
Punilla        ,Charbonier            ,Charbonier     ,Córdoba     
Punilla        ,Cosquín               ,Cosquín        ,Córdoba     
Punilla        ,Cuesta Blanca         ,Cuesta Blanca  ,Córdoba     
Punilla        ,Estancia Vieja        ,Estancia Vieja ,Córdoba     
Punilla        ,Huerta Grande         ,Huerta Grande  ,Córdoba     
Punilla        ,La Cumbre             ,La Cumbre      ,Córdoba     
Punilla        ,La Falda              ,La Falda       ,Córdoba     
Punilla        ,Las Jarillas          ,San Antonio de ,Córdoba     
Punilla        ,Los Cocos             ,Los Cocos      ,Córdoba     
Punilla        ,Mallín                ,Santa María de ,Córdoba     
Punilla        ,Mayu Sumaj            ,Mayu Sumaj     ,Córdoba     
Punilla        ,Quebrada de Luna      ,Cosquín        ,Córdoba     
Punilla        ,San Antonio de Arredon,San Antonio de ,Córdoba     
Punilla        ,San Esteban           ,San Esteban    ,Córdoba     
Punilla        ,San Roque             ,San Roque      ,Córdoba     
Punilla        ,Santa María de Punilla,Santa María de ,Córdoba     
Punilla        ,Tala Huasi            ,Tala Huasi     ,Córdoba     
Punilla        ,Tanti                 ,Tanti          ,Córdoba     
Punilla        ,Valle Hermoso         ,Valle Hermoso  ,Córdoba     
Punilla        ,Villa Carlos Paz      ,Villa Carlos Pa,Córdoba     
Punilla        ,Villa Flor Serrana    ,Tanti          ,Córdoba     
Punilla        ,Villa Giardino        ,Villa Giardino ,Córdoba     
Punilla        ,Villa Lago Azul       ,Villa Santa Cru,Córdoba     
Punilla        ,Villa Parque Siquimán ,Villa Parque Si,Córdoba     
Punilla        ,Villa Río Icho Cruz   ,Villa Río Icho ,Córdoba     
Punilla        ,Villa San José        ,Santa María de ,Córdoba     
Punilla        ,Villa Santa Cruz del L,Villa Santa Cru,Córdoba     
Río Cuarto     ,Achiras               ,Achiras        ,Córdoba     
Río Cuarto     ,Adelia María          ,Adelia María   ,Córdoba     
Río Cuarto     ,Alcira Gigena         ,Alcira         ,Córdoba     
Río Cuarto     ,Alpa Corral           ,Alpa Corral    ,Córdoba     
Río Cuarto     ,Berrotarán            ,Berrotarán     ,Córdoba     
Río Cuarto     ,Bulnes                ,Bulnes         ,Córdoba     
Río Cuarto     ,Chaján                ,Chaján         ,Córdoba     
Río Cuarto     ,Chucul                ,Chucul         ,Córdoba     
Río Cuarto     ,Coronel Baigorria     ,Coronel Baigorr,Córdoba     
Río Cuarto     ,Coronel Moldes        ,Coronel Moldes ,Córdoba     
Río Cuarto     ,Elena                 ,Elena          ,Córdoba     
Río Cuarto     ,La Carolina           ,"La Carolina ""El",Córdoba     
Río Cuarto     ,La Cautiva            ,La Cautiva     ,Córdoba     
Río Cuarto     ,La Gilda              ,               ,Córdoba     
Río Cuarto     ,Las Acequias          ,Las Acequias   ,Córdoba     
Río Cuarto     ,Las Albahacas         ,Las Albahacas  ,Córdoba     
Río Cuarto     ,Las Higueras          ,Las Higueras   ,Córdoba     
Río Cuarto     ,Las Peñas             ,Las Peñas Sud  ,Córdoba     
Río Cuarto     ,Las Vertientes        ,Las Vertientes ,Córdoba     
Río Cuarto     ,Malena                ,Malena         ,Córdoba     
Río Cuarto     ,Monte de los Gauchos  ,Monte de los Ga,Córdoba     
Río Cuarto     ,Paso del Durazno      ,               ,Córdoba     
Río Cuarto     ,Río Cuarto            ,Río Cuarto     ,Córdoba     
Río Cuarto     ,Sampacho              ,Sampacho       ,Córdoba     
Río Cuarto     ,San Basilio           ,San Basilio    ,Córdoba     
Río Cuarto     ,Santa Catalina Holmber,Santa Catalina ,Córdoba     
Río Cuarto     ,Suco                  ,Suco           ,Córdoba     
Río Cuarto     ,Tosquitas             ,Tosquita       ,Córdoba     
Río Cuarto     ,Vicuña Mackenna       ,Vicuña Mackenna,Córdoba     
Río Cuarto     ,Villa El Chacay       ,Villa el Chacay,Córdoba     
Río Cuarto     ,Villa Santa Eugenia   ,Alpa Corral    ,Córdoba     
Río Cuarto     ,Washington            ,Washington     ,Córdoba     
Río Primero    ,Atahona               ,               ,Córdoba     
Río Primero    ,Cañada de Machado     ,Cañada de Macha,Córdoba     
Río Primero    ,Capilla de los Remedio,Capilla de los ,Córdoba     
Río Primero    ,Chalacea              ,               ,Córdoba     
Río Primero    ,Colonia Las Cuatro Esq,               ,Córdoba     
Río Primero    ,Diego de Rojas        ,Diego de Rojas ,Córdoba     
Río Primero    ,El Alcalde            ,               ,Córdoba     
Río Primero    ,El Crispín            ,El Crispín     ,Córdoba     
Río Primero    ,Esquina               ,Esquina        ,Córdoba     
Río Primero    ,Kilómetro 658         ,Kilómetro 658  ,Córdoba     
Río Primero    ,La Para               ,La Para        ,Córdoba     
Río Primero    ,La Posta              ,La Posta       ,Córdoba     
Río Primero    ,La Puerta             ,La Puerta      ,Córdoba     
Río Primero    ,La Quinta             ,La Quinta      ,Córdoba     
Río Primero    ,Las Gramillas         ,               ,Córdoba     
Río Primero    ,Las Saladas           ,Las Saladas    ,Córdoba     
Río Primero    ,Maquinista Gallini    ,Maquinista Gall,Córdoba     
Río Primero    ,Monte del Rosario     ,               ,Córdoba     
Río Primero    ,Montecristo           ,Monte Cristo   ,Córdoba     
Río Primero    ,Obispo Trejo          ,Obispo Trejo   ,Córdoba     
Río Primero    ,Piquillín             ,Piquillín      ,Córdoba     
Río Primero    ,Plaza de Mercedes     ,Plaza de Merced,Córdoba     
Río Primero    ,Pueblo Comechingones  ,Comechingones  ,Córdoba     
Río Primero    ,Río Primero           ,Río Primero    ,Córdoba     
Río Primero    ,Sagrada Familia       ,               ,Córdoba     
Río Primero    ,Santa Rosa de Río Prim,Santa Rosa de R,Córdoba     
Río Primero    ,Villa Fontana         ,Villa Fontana  ,Córdoba     
Río Seco       ,Cerro Colorado        ,Cerro Colorado ,Córdoba     
Río Seco       ,Chañar Viejo          ,               ,Córdoba     
Río Seco       ,Eufrasio Loza         ,Eufrasio Loza  ,Córdoba     
Río Seco       ,Gütemberg             ,Gütemberg      ,Córdoba     
Río Seco       ,La Rinconada          ,               ,Córdoba     
Río Seco       ,Los Hoyos             ,Los Hoyos      ,Córdoba     
Río Seco       ,Puesto de Castro      ,               ,Córdoba     
Río Seco       ,Rayo Cortado          ,Rayo Cortado   ,Córdoba     
Río Seco       ,San Pedro de Gütemberg,Gütemberg      ,Córdoba     
Río Seco       ,Santa Elena           ,Santa Elena    ,Córdoba     
Río Seco       ,Sebastián Elcano      ,Sebastián Elcan,Córdoba     
Río Seco       ,Villa Candelaria      ,Villa Candelari,Córdoba     
Río Seco       ,Villa de María        ,Villa de María ,Córdoba     
Río Segundo    ,Calchín               ,Calchín        ,Córdoba     
Río Segundo    ,Calchín Oeste         ,Calchín Oeste  ,Córdoba     
Río Segundo    ,Capilla del Carmen    ,Capilla del Car,Córdoba     
Río Segundo    ,Carrilobo             ,Carrilobo      ,Córdoba     
Río Segundo    ,Colazo                ,Colazo         ,Córdoba     
Río Segundo    ,Colonia Videla        ,Colonia Videla ,Córdoba     
Río Segundo    ,Costasacate           ,Costasacate    ,Córdoba     
Río Segundo    ,Impira                ,Impira         ,Córdoba     
Río Segundo    ,Laguna Larga          ,Laguna Larga   ,Córdoba     
Río Segundo    ,Las Junturas          ,Las Junturas   ,Córdoba     
Río Segundo    ,Los Chañaritos        ,Los Chañaritos ,Córdoba     
Río Segundo    ,Luque                 ,Luque          ,Córdoba     
Río Segundo    ,Manfredi              ,Manfredi       ,Córdoba     
Río Segundo    ,Matorrales            ,Matorrales     ,Córdoba     
Río Segundo    ,Oncativo              ,Oncativo       ,Córdoba     
Río Segundo    ,Pilar                 ,Pilar          ,Córdoba     
Río Segundo    ,Pozo del Molle        ,Pozo del Molle ,Córdoba     
Río Segundo    ,Rincón                ,Rincón         ,Córdoba     
Río Segundo    ,Río Segundo           ,Río Segundo    ,Córdoba     
Río Segundo    ,Santiago Temple       ,Santiago Temple,Córdoba     
